ativacao,entrada,epoca,modo,residuo
ReLU,Fourier explícito,620,1,9.360110283092288e-06
ReLU,Fourier explícito,620,3,1.6645825617046532e-05
ReLU,Fourier explícito,620,9,5.659243645349401e-05
ReLU,Fourier explícito,620,17,0.00010142468093503817
ReLU,Fourier explícito,640,1,9.233903933913235e-06
ReLU,Fourier explícito,640,3,1.0662409638333698e-05
ReLU,Fourier explícito,640,9,5.593952579927442e-05
ReLU,Fourier explícito,640,17,9.950308604875379e-05
ReLU,Fourier explícito,660,1,1.271482493429592e-05
ReLU,Fourier explícito,660,3,7.334508730838001e-06
ReLU,Fourier explícito,660,9,4.4333940252444545e-05
ReLU,Fourier explícito,660,17,9.062381550361851e-05
ReLU,Fourier explícito,680,1,9.25146483735437e-06
ReLU,Fourier explícito,680,3,2.9483270721319696e-06
ReLU,Fourier explícito,680,9,4.368208913550953e-05
ReLU,Fourier explícito,680,17,8.891550520393706e-05
ReLU,Fourier explícito,700,1,2.6992902852564735e-06
ReLU,Fourier explícito,700,3,6.290984356276497e-06
ReLU,Fourier explícito,700,9,3.812211740950138e-05
ReLU,Fourier explícito,700,17,8.176660889403074e-05
ReLU,Fourier explícito,720,1,4.073488873947619e-06
ReLU,Fourier explícito,720,3,1.1745803268306172e-06
ReLU,Fourier explícito,720,9,3.546616055479594e-05
ReLU,Fourier explícito,720,17,7.910080370882247e-05
ReLU,Fourier explícito,740,1,1.5053038037785191e-06
ReLU,Fourier explícito,740,3,3.784424365941382e-06
ReLU,Fourier explícito,740,9,3.5211695813929693e-05
ReLU,Fourier explícito,740,17,8.245093959902993e-05
ReLU,Fourier explícito,760,1,9.356550929003752e-07
ReLU,Fourier explícito,760,3,2.491088880750817e-06
ReLU,Fourier explícito,760,9,2.8908674581475893e-05
ReLU,Fourier explícito,760,17,7.761301012253309e-05
ReLU,Fourier explícito,780,1,1.3781722548940803e-06
ReLU,Fourier explícito,780,3,7.118013323281931e-06
ReLU,Fourier explícito,780,9,2.508163413018279e-05
ReLU,Fourier explícito,780,17,7.725647911893335e-05
ReLU,Fourier explícito,800,1,7.855046785434324e-06
ReLU,Fourier explícito,800,3,1.2395178551527376e-06
ReLU,Fourier explícito,800,9,2.236266499582617e-05
ReLU,Fourier explícito,800,17,8.141934237409698e-05
ReLU,Fourier explícito,820,1,5.965072295922475e-06
ReLU,Fourier explícito,820,3,9.147962157992538e-06
ReLU,Fourier explícito,820,9,2.3519910654718286e-05
ReLU,Fourier explícito,820,17,8.000753709215093e-05
ReLU,Fourier explícito,840,1,5.563506424721668e-06
ReLU,Fourier explícito,840,3,5.206804584380389e-06
ReLU,Fourier explícito,840,9,2.2504477939727803e-05
ReLU,Fourier explícito,840,17,6.892117134281034e-05
ReLU,Fourier explícito,860,1,5.399779707226879e-06
ReLU,Fourier explícito,860,3,6.7639827726437075e-06
ReLU,Fourier explícito,860,9,2.42573211435232e-05
ReLU,Fourier explícito,860,17,6.588576877370708e-05
ReLU,Fourier explícito,880,1,5.8763743317987406e-06
ReLU,Fourier explícito,880,3,6.651151467880134e-06
ReLU,Fourier explícito,880,9,2.090709765915474e-05
ReLU,Fourier explícito,880,17,6.227934060509382e-05
ReLU,Fourier explícito,900,1,2.346323002208609e-06
ReLU,Fourier explícito,900,3,1.5928903877912432e-05
ReLU,Fourier explícito,900,9,1.4201236612318426e-05
ReLU,Fourier explícito,900,17,5.9379695181772596e-05
ReLU,Fourier explícito,920,1,3.362906187800047e-06
ReLU,Fourier explícito,920,3,1.527661927271781e-05
ReLU,Fourier explícito,920,9,1.6445678835622923e-05
ReLU,Fourier explícito,920,17,5.930404100409651e-05
ReLU,Fourier explícito,940,1,2.85376660909167e-06
ReLU,Fourier explícito,940,3,4.302320426633918e-06
ReLU,Fourier explícito,940,9,1.5996709584083637e-05
ReLU,Fourier explícito,940,17,6.051133717026143e-05
ReLU,Fourier explícito,960,1,8.80337385202954e-06
ReLU,Fourier explícito,960,3,3.2410131249748855e-06
ReLU,Fourier explícito,960,9,1.5807609339183355e-05
ReLU,Fourier explícito,960,17,5.721830131012886e-05
ReLU,Fourier explícito,980,1,7.516039006781667e-06
ReLU,Fourier explícito,980,3,5.141193141897261e-06
ReLU,Fourier explícito,980,9,1.3878554823029853e-05
ReLU,Fourier explícito,980,17,5.4342528674708655e-05
ReLU,Fourier explícito,1000,1,6.577377841249773e-06
ReLU,Fourier explícito,1000,3,1.1204922849905912e-05
ReLU,Fourier explícito,1000,9,9.198671005535683e-06
ReLU,Fourier explícito,1000,17,5.446684595353821e-05
ReLU,Fourier explícito,1020,1,1.0807621349304765e-05
ReLU,Fourier explícito,1020,3,6.485247083694033e-06
ReLU,Fourier explícito,1020,9,1.3642950321311079e-05
ReLU,Fourier explícito,1020,17,5.372974556866684e-05
ReLU,Fourier explícito,1040,1,4.772812478679388e-06
ReLU,Fourier explícito,1040,3,1.3900350748800602e-05
ReLU,Fourier explícito,1040,9,1.2784940205444803e-05
ReLU,Fourier explícito,1040,17,5.2782590275413194e-05
ReLU,Fourier explícito,1060,1,4.917114094521618e-06
ReLU,Fourier explícito,1060,3,1.2544613946299605e-05
ReLU,Fourier explícito,1060,9,1.2202150450412973e-05
ReLU,Fourier explícito,1060,17,5.067178967111166e-05
ReLU,Fourier explícito,1080,1,1.8897749805334596e-06
ReLU,Fourier explícito,1080,3,1.213436148489995e-05
ReLU,Fourier explícito,1080,9,1.112428589947254e-05
ReLU,Fourier explícito,1080,17,4.897288792569199e-05
ReLU,Fourier explícito,1100,1,2.4558837393137106e-06
ReLU,Fourier explícito,1100,3,7.890016876505155e-06
ReLU,Fourier explícito,1100,9,1.2630169628814278e-05
ReLU,Fourier explícito,1100,17,4.5150767827478085e-05
ReLU,Fourier explícito,1120,1,5.889431412515805e-07
ReLU,Fourier explícito,1120,3,1.6302160559362078e-05
ReLU,Fourier explícito,1120,9,7.260277371083414e-06
ReLU,Fourier explícito,1120,17,4.6026475011468374e-05
ReLU,Fourier explícito,1140,1,3.0506144324436546e-06
ReLU,Fourier explícito,1140,3,1.3051868535504465e-05
ReLU,Fourier explícito,1140,9,6.899477916648907e-06
ReLU,Fourier explícito,1140,17,4.282741782700839e-05
ReLU,Fourier explícito,1160,1,7.3189242126283634e-06
ReLU,Fourier explícito,1160,3,1.1813527296972389e-05
ReLU,Fourier explícito,1160,9,5.106509874478041e-06
ReLU,Fourier explícito,1160,17,4.67737907032929e-05
ReLU,Fourier explícito,1180,1,2.2049636339058574e-06
ReLU,Fourier explícito,1180,3,1.9467689155585112e-05
ReLU,Fourier explícito,1180,9,1.5267771196981026e-06
ReLU,Fourier explícito,1180,17,4.625565481215252e-05
ReLU,Fourier explícito,1200,1,7.990404837609213e-06
ReLU,Fourier explícito,1200,3,8.834697982297608e-06
ReLU,Fourier explícito,1200,9,2.5797381962819672e-06
ReLU,Fourier explícito,1200,17,4.3952833990071713e-05
ReLU,Fourier explícito,1220,1,6.449761438096129e-06
ReLU,Fourier explícito,1220,3,1.3595356040012529e-05
ReLU,Fourier explícito,1220,9,1.9424874360445956e-06
ReLU,Fourier explícito,1220,17,4.088394858713626e-05
ReLU,Fourier explícito,1240,1,4.29428806487231e-06
ReLU,Fourier explícito,1240,3,1.835219084971244e-05
ReLU,Fourier explícito,1240,9,2.7789743992613554e-06
ReLU,Fourier explícito,1240,17,4.397596683589148e-05
ReLU,Fourier explícito,1260,1,4.261775838105864e-06
ReLU,Fourier explícito,1260,3,1.936157621555975e-05
ReLU,Fourier explícito,1260,9,6.04558382974332e-07
ReLU,Fourier explícito,1260,17,3.861768736554911e-05
ReLU,Fourier explícito,1280,1,7.265786701572645e-06
ReLU,Fourier explícito,1280,3,1.9286396794941225e-05
ReLU,Fourier explícito,1280,9,3.9366794042307464e-07
ReLU,Fourier explícito,1280,17,3.499521409452196e-05
ReLU,Fourier explícito,1300,1,6.667977724051627e-06
ReLU,Fourier explícito,1300,3,1.5140092905905422e-05
ReLU,Fourier explícito,1300,9,2.2752502815356005e-06
ReLU,Fourier explícito,1300,17,3.4346036812489214e-05
ReLU,Fourier explícito,1320,1,6.9513828262269364e-06
ReLU,Fourier explícito,1320,3,1.926793289912361e-05
ReLU,Fourier explícito,1320,9,6.981054639332498e-06
ReLU,Fourier explícito,1320,17,3.259554785064418e-05
ReLU,Fourier explícito,1340,1,8.831141859653651e-06
ReLU,Fourier explícito,1340,3,1.549560935189395e-05
ReLU,Fourier explícito,1340,9,7.978266511474316e-07
ReLU,Fourier explícito,1340,17,3.2608366495051724e-05
ReLU,Fourier explícito,1360,1,9.422801239661264e-06
ReLU,Fourier explícito,1360,3,1.2216804369197173e-05
ReLU,Fourier explícito,1360,9,6.613886546014597e-06
ReLU,Fourier explícito,1360,17,2.9517196306899768e-05
ReLU,Fourier explícito,1380,1,5.653610779018139e-06
ReLU,Fourier explícito,1380,3,1.5629331831428914e-05
ReLU,Fourier explícito,1380,9,7.010169566374463e-08
ReLU,Fourier explícito,1380,17,2.9758195286832443e-05
ReLU,Fourier explícito,1400,1,8.071494737616845e-06
ReLU,Fourier explícito,1400,3,1.0205174916314116e-05
ReLU,Fourier explícito,1400,9,3.8152992232403456e-07
ReLU,Fourier explícito,1400,17,3.110664036790986e-05
ReLU,Fourier explícito,1420,1,4.28673167141974e-06
ReLU,Fourier explícito,1420,3,1.437827576699498e-05
ReLU,Fourier explícito,1420,9,1.068440633680198e-06
ReLU,Fourier explícito,1420,17,2.9778502149224357e-05
ReLU,Fourier explícito,1440,1,3.3960760802031406e-06
ReLU,Fourier explícito,1440,3,1.3984608921599133e-05
ReLU,Fourier explícito,1440,9,1.720534091778237e-06
ReLU,Fourier explícito,1440,17,2.8708144322827232e-05
ReLU,Fourier explícito,1460,1,6.326858195104963e-06
ReLU,Fourier explícito,1460,3,1.0967477733396527e-05
ReLU,Fourier explícito,1460,9,1.1282103210511008e-06
ReLU,Fourier explícito,1460,17,2.830254074644448e-05
ReLU,Fourier explícito,1480,1,4.990178947912975e-06
ReLU,Fourier explícito,1480,3,8.501067850230514e-06
ReLU,Fourier explícito,1480,9,3.313924907437798e-06
ReLU,Fourier explícito,1480,17,2.9299483755167958e-05
ReLU,Fourier explícito,1500,1,6.610215677689525e-06
ReLU,Fourier explícito,1500,3,1.1760441004082355e-05
ReLU,Fourier explícito,1500,9,1.0272654031790283e-06
ReLU,Fourier explícito,1500,17,2.5138319849272585e-05
ReLU,Fourier explícito,1520,1,4.878899993025122e-07
ReLU,Fourier explícito,1520,3,5.171677305455772e-06
ReLU,Fourier explícito,1520,9,3.832824343684251e-06
ReLU,Fourier explícito,1520,17,2.611205786565196e-05
ReLU,Fourier explícito,1540,1,5.942797765667756e-06
ReLU,Fourier explícito,1540,3,1.1042387215959797e-05
ReLU,Fourier explícito,1540,9,1.4454583915224922e-06
ReLU,Fourier explícito,1540,17,2.2800563837518245e-05
ReLU,Fourier explícito,1560,1,1.1596417736228374e-06
ReLU,Fourier explícito,1560,3,9.234704288697705e-06
ReLU,Fourier explícito,1560,9,7.878198924654997e-07
ReLU,Fourier explícito,1560,17,2.4124919110005486e-05
ReLU,Fourier explícito,1580,1,3.3778872679404174e-06
ReLU,Fourier explícito,1580,3,4.650376906775377e-06
ReLU,Fourier explícito,1580,9,4.564403329545344e-06
ReLU,Fourier explícito,1580,17,2.2926633001580874e-05
ReLU,Fourier explícito,1600,1,2.161555829199896e-07
ReLU,Fourier explícito,1600,3,9.857408687839139e-06
ReLU,Fourier explícito,1600,9,5.130279779501788e-06
ReLU,Fourier explícito,1600,17,2.444346809546551e-05
ReLU,Fourier explícito,1620,1,4.961961654443595e-06
ReLU,Fourier explícito,1620,3,1.2988955416009623e-05
ReLU,Fourier explícito,1620,9,3.7855406698678243e-06
ReLU,Fourier explícito,1620,17,2.570289935612531e-05
ReLU,Fourier explícito,1640,1,2.432077544236023e-07
ReLU,Fourier explícito,1640,3,9.744044140320539e-06
ReLU,Fourier explícito,1640,9,2.7221302639403043e-06
ReLU,Fourier explícito,1640,17,2.5124377022595922e-05
ReLU,Fourier explícito,1660,1,4.2122579966017195e-06
ReLU,Fourier explícito,1660,3,9.00618799083493e-06
ReLU,Fourier explícito,1660,9,2.9971367074609387e-06
ReLU,Fourier explícito,1660,17,2.3433346020225596e-05
ReLU,Fourier explícito,1680,1,2.9146324849185874e-06
ReLU,Fourier explícito,1680,3,8.348661714955435e-06
ReLU,Fourier explícito,1680,9,6.279986265261405e-07
ReLU,Fourier explícito,1680,17,1.9746722216552716e-05
ReLU,Fourier explícito,1700,1,6.630707442316916e-06
ReLU,Fourier explícito,1700,3,1.2495891523648686e-05
ReLU,Fourier explícito,1700,9,2.840073966621777e-06
ReLU,Fourier explícito,1700,17,2.0847914825352867e-05
ReLU,Fourier explícito,1720,1,1.8699823457818623e-06
ReLU,Fourier explícito,1720,3,8.200841684193799e-06
ReLU,Fourier explícito,1720,9,2.826868894963238e-06
ReLU,Fourier explícito,1720,17,2.3493825258467483e-05
ReLU,Fourier explícito,1740,1,2.3327781901527824e-07
ReLU,Fourier explícito,1740,3,7.759143810714683e-06
ReLU,Fourier explícito,1740,9,2.0918865375194125e-06
ReLU,Fourier explícito,1740,17,2.3692017931601736e-05
ReLU,Fourier explícito,1760,1,5.18046852662312e-06
ReLU,Fourier explícito,1760,3,8.763882744610404e-06
ReLU,Fourier explícito,1760,9,1.0926863819617538e-06
ReLU,Fourier explícito,1760,17,2.2955323285557232e-05
ReLU,Fourier explícito,1780,1,2.1718259469647673e-07
ReLU,Fourier explícito,1780,3,1.2327058511264485e-05
ReLU,Fourier explícito,1780,9,6.95453124945632e-07
ReLU,Fourier explícito,1780,17,2.061268840303067e-05
ReLU,Fourier explícito,1800,1,5.692022513500474e-06
ReLU,Fourier explícito,1800,3,1.0106775297286065e-05
ReLU,Fourier explícito,1800,9,3.8161791038172137e-07
ReLU,Fourier explícito,1800,17,2.3124383919002737e-05
ReLU,Fourier explícito,1820,1,1.5802150500090788e-06
ReLU,Fourier explícito,1820,3,8.6435539473288e-06
ReLU,Fourier explícito,1820,9,4.78353021737955e-06
ReLU,Fourier explícito,1820,17,2.127121224297736e-05
ReLU,Fourier explícito,1840,1,2.520638368672715e-06
ReLU,Fourier explícito,1840,3,1.1111527708060146e-05
ReLU,Fourier explícito,1840,9,3.9389067194613145e-06
ReLU,Fourier explícito,1840,17,2.1564713072455662e-05
ReLU,Fourier explícito,1860,1,1.0444408243828603e-06
ReLU,Fourier explícito,1860,3,5.116950918962048e-06
ReLU,Fourier explícito,1860,9,2.0152357036343e-06
ReLU,Fourier explícito,1860,17,2.293192013225201e-05
ReLU,Fourier explícito,1880,1,2.599989385347028e-06
ReLU,Fourier explícito,1880,3,1.2039102619262786e-05
ReLU,Fourier explícito,1880,9,1.9558203524405004e-06
ReLU,Fourier explícito,1880,17,1.8881977007270857e-05
ReLU,Fourier explícito,1900,1,5.943532303389037e-06
ReLU,Fourier explícito,1900,3,1.3021890218413484e-05
ReLU,Fourier explícito,1900,9,3.074559808267344e-06
ReLU,Fourier explícito,1900,17,2.1951880272925133e-05
ReLU,Fourier explícito,1920,1,2.34313847251086e-06
ReLU,Fourier explícito,1920,3,9.74155654131869e-06
ReLU,Fourier explícito,1920,9,1.493102730296218e-06
ReLU,Fourier explícito,1920,17,1.905514126035682e-05
ReLU,Fourier explícito,1940,1,4.797851123596265e-06
ReLU,Fourier explícito,1940,3,1.0671541320020679e-05
ReLU,Fourier explícito,1940,9,1.4771273469373503e-06
ReLU,Fourier explícito,1940,17,1.7793507237891047e-05
ReLU,Fourier explícito,1960,1,5.0375150529111335e-06
ReLU,Fourier explícito,1960,3,8.565336047968078e-06
ReLU,Fourier explícito,1960,9,3.841447549499452e-06
ReLU,Fourier explícito,1960,17,1.9420065367278322e-05
ReLU,Fourier explícito,1980,1,7.038813936555231e-06
ReLU,Fourier explícito,1980,3,7.240060466844728e-06
ReLU,Fourier explícito,1980,9,4.612149360030807e-06
ReLU,Fourier explícito,1980,17,1.4885816231486823e-05
ReLU,Fourier explícito,2000,1,2.3426066444979484e-06
ReLU,Fourier explícito,2000,3,5.363458670952048e-06
ReLU,Fourier explícito,2000,9,2.2119016128199197e-06
ReLU,Fourier explícito,2000,17,2.2555771000036384e-05
ReLU,Fourier explícito,2020,1,1.1011281623393127e-06
ReLU,Fourier explícito,2020,3,6.570446456683152e-06
ReLU,Fourier explícito,2020,9,5.192929675045815e-07
ReLU,Fourier explícito,2020,17,2.1370293466365663e-05
ReLU,Fourier explícito,2040,1,2.264871332607933e-06
ReLU,Fourier explícito,2040,3,9.577835610465076e-06
ReLU,Fourier explícito,2040,9,3.6858878851456896e-07
ReLU,Fourier explícito,2040,17,1.8184715909107462e-05
ReLU,Fourier explícito,2060,1,1.7612934567959215e-06
ReLU,Fourier explícito,2060,3,5.630639681676273e-06
ReLU,Fourier explícito,2060,9,3.3782099755793875e-06
ReLU,Fourier explícito,2060,17,2.3405310755120242e-05
ReLU,Fourier explícito,2080,1,3.7277156974975797e-06
ReLU,Fourier explícito,2080,3,6.5428828259585486e-06
ReLU,Fourier explícito,2080,9,2.3066541196671231e-07
ReLU,Fourier explícito,2080,17,2.1985570855279185e-05
ReLU,Fourier explícito,2100,1,6.076783376045752e-07
ReLU,Fourier explícito,2100,3,1.4404470055981109e-06
ReLU,Fourier explícito,2100,9,3.830716795998838e-07
ReLU,Fourier explícito,2100,17,1.8317198354711302e-05
ReLU,Fourier explícito,2120,1,3.6851583814320125e-07
ReLU,Fourier explícito,2120,3,7.242940444677035e-06
ReLU,Fourier explícito,2120,9,6.298547263058024e-07
ReLU,Fourier explícito,2120,17,1.5043326396950632e-05
ReLU,Fourier explícito,2140,1,3.1318816316421077e-06
ReLU,Fourier explícito,2140,3,5.107076623672843e-06
ReLU,Fourier explícito,2140,9,4.100224954950705e-06
ReLU,Fourier explícito,2140,17,1.754175632138373e-05
ReLU,Fourier explícito,2160,1,1.1547431694374463e-06
ReLU,Fourier explícito,2160,3,6.887953268784912e-06
ReLU,Fourier explícito,2160,9,1.654164283289794e-06
ReLU,Fourier explícito,2160,17,1.5913807131848626e-05
ReLU,Fourier explícito,2180,1,1.7623635571093165e-06
ReLU,Fourier explícito,2180,3,1.0228702613513704e-05
ReLU,Fourier explícito,2180,9,1.7358241465456899e-06
ReLU,Fourier explícito,2180,17,1.8080439426643185e-05
ReLU,Fourier explícito,2200,1,1.5716131247513433e-06
ReLU,Fourier explícito,2200,3,8.175684178311823e-06
ReLU,Fourier explícito,2200,9,1.814884748525774e-06
ReLU,Fourier explícito,2200,17,1.594261245376261e-05
SiLU,coordenadas do círculo,0,1,0.971300125511195
SiLU,coordenadas do círculo,0,3,0.9997525581704503
SiLU,coordenadas do círculo,0,9,1.000000000133617
SiLU,coordenadas do círculo,0,17,0.9999999989604781
SiLU,coordenadas do círculo,20,1,0.10863510352502821
SiLU,coordenadas do círculo,20,3,0.9965024292700294
SiLU,coordenadas do círculo,20,9,1.0000000249167544
SiLU,coordenadas do círculo,20,17,1.0000000011163879
SiLU,coordenadas do círculo,40,1,0.08336602288251811
SiLU,coordenadas do círculo,40,3,0.9907826704432144
SiLU,coordenadas do círculo,40,9,0.9999999847545681
SiLU,coordenadas do círculo,40,17,0.999999999858235
SiLU,coordenadas do círculo,60,1,0.03819391437441081
SiLU,coordenadas do círculo,60,3,0.9785218773831504
SiLU,coordenadas do círculo,60,9,0.9999999951282764
SiLU,coordenadas do círculo,60,17,0.9999999987098398
SiLU,coordenadas do círculo,80,1,0.028350203779569375
SiLU,coordenadas do círculo,80,3,0.9564164309544988
SiLU,coordenadas do círculo,80,9,1.0000009399617968
SiLU,coordenadas do círculo,80,17,0.9999999944638487
SiLU,coordenadas do círculo,100,1,0.03236225788236864
SiLU,coordenadas do círculo,100,3,0.8961035127408685
SiLU,coordenadas do círculo,100,9,1.000015008993657
SiLU,coordenadas do círculo,100,17,0.9999999962310876
SiLU,coordenadas do círculo,120,1,0.029185086677600322
SiLU,coordenadas do círculo,120,3,0.6875483166850563
SiLU,coordenadas do círculo,120,9,1.0003353065358511
SiLU,coordenadas do círculo,120,17,0.9999998662314878
SiLU,coordenadas do círculo,140,1,0.013301601234340226
SiLU,coordenadas do círculo,140,3,0.19551299810092798
SiLU,coordenadas do círculo,140,9,1.003347894963229
SiLU,coordenadas do círculo,140,17,0.9999959738658749
SiLU,coordenadas do círculo,160,1,0.005578221898547227
SiLU,coordenadas do círculo,160,3,0.05208272124457115
SiLU,coordenadas do círculo,160,9,1.0036168957827238
SiLU,coordenadas do círculo,160,17,1.000000508563319
SiLU,coordenadas do círculo,180,1,0.001801675948596083
SiLU,coordenadas do círculo,180,3,0.04055150034704168
SiLU,coordenadas do círculo,180,9,1.000383035658832
SiLU,coordenadas do círculo,180,17,0.9999820711388845
SiLU,coordenadas do círculo,200,1,0.0017159484597371792
SiLU,coordenadas do círculo,200,3,0.0019252197594712935
SiLU,coordenadas do círculo,200,9,0.9990414323599004
SiLU,coordenadas do círculo,200,17,0.9999602624405632
SiLU,coordenadas do círculo,220,1,0.000664851211698986
SiLU,coordenadas do círculo,220,3,0.007591545420899125
SiLU,coordenadas do círculo,220,9,0.996429093153301
SiLU,coordenadas do círculo,220,17,0.999932312361615
SiLU,coordenadas do círculo,240,1,0.0005398523473331698
SiLU,coordenadas do círculo,240,3,0.0006317363537729139
SiLU,coordenadas do círculo,240,9,0.9927426886341183
SiLU,coordenadas do círculo,240,17,0.9998719136714104
SiLU,coordenadas do círculo,260,1,0.0008110643544209384
SiLU,coordenadas do círculo,260,3,0.0019164031947438932
SiLU,coordenadas do círculo,260,9,0.9873694735520382
SiLU,coordenadas do círculo,260,17,0.999768313533289
SiLU,coordenadas do círculo,280,1,0.001675321388272046
SiLU,coordenadas do círculo,280,3,0.011874116528481499
SiLU,coordenadas do círculo,280,9,0.9803674120009016
SiLU,coordenadas do círculo,280,17,0.9996313331136364
SiLU,coordenadas do círculo,300,1,0.001504339168028907
SiLU,coordenadas do círculo,300,3,0.019282081360501267
SiLU,coordenadas do círculo,300,9,0.9715923551497416
SiLU,coordenadas do círculo,300,17,0.9994144465425386
SiLU,coordenadas do círculo,320,1,0.0007658116964534612
SiLU,coordenadas do círculo,320,3,0.023406569558356894
SiLU,coordenadas do círculo,320,9,0.960957670753016
SiLU,coordenadas do círculo,320,17,0.9990701342587666
SiLU,coordenadas do círculo,340,1,8.330275560576095e-05
SiLU,coordenadas do círculo,340,3,0.026183362128146655
SiLU,coordenadas do círculo,340,9,0.9487512899224849
SiLU,coordenadas do círculo,340,17,0.9985740048245263
SiLU,coordenadas do círculo,360,1,0.00048508357533743533
SiLU,coordenadas do círculo,360,3,0.02622072996406407
SiLU,coordenadas do círculo,360,9,0.9346181819100853
SiLU,coordenadas do círculo,360,17,0.9979446530332564
SiLU,coordenadas do círculo,380,1,0.015299260259138454
SiLU,coordenadas do círculo,380,3,0.021703680081928578
SiLU,coordenadas do círculo,380,9,0.9199862955941617
SiLU,coordenadas do círculo,380,17,0.9973739412605108
SiLU,coordenadas do círculo,400,1,0.005035820561745969
SiLU,coordenadas do círculo,400,3,0.022137689579633794
SiLU,coordenadas do círculo,400,9,0.904894989086369
SiLU,coordenadas do círculo,400,17,0.9962488698856503
SiLU,coordenadas do círculo,420,1,0.00308285003885881
SiLU,coordenadas do círculo,420,3,0.026722364890543276
SiLU,coordenadas do círculo,420,9,0.8830003381066287
SiLU,coordenadas do círculo,420,17,0.9942322591400193
SiLU,coordenadas do círculo,440,1,0.0040986763024119886
SiLU,coordenadas do círculo,440,3,0.030893735917152852
SiLU,coordenadas do círculo,440,9,0.8522207360730781
SiLU,coordenadas do círculo,440,17,0.9902253944317547
SiLU,coordenadas do círculo,460,1,0.00975544662911497
SiLU,coordenadas do círculo,460,3,0.030297255432738635
SiLU,coordenadas do círculo,460,9,0.8160783050385176
SiLU,coordenadas do círculo,460,17,0.9841190467856283
SiLU,coordenadas do círculo,480,1,0.00599775183153572
SiLU,coordenadas do círculo,480,3,0.03698048100998287
SiLU,coordenadas do círculo,480,9,0.7774881086144527
SiLU,coordenadas do círculo,480,17,0.9759878574303823
SiLU,coordenadas do círculo,500,1,0.041060952319428065
SiLU,coordenadas do círculo,500,3,0.04707424947615029
SiLU,coordenadas do círculo,500,9,0.7376906308129864
SiLU,coordenadas do círculo,500,17,0.964082481011771
SiLU,coordenadas do círculo,520,1,0.0025201018187686313
SiLU,coordenadas do círculo,520,3,0.03316864558241707
SiLU,coordenadas do círculo,520,9,0.7077610821541155
SiLU,coordenadas do círculo,520,17,0.9499904705393636
SiLU,coordenadas do círculo,540,1,0.004312012592777391
SiLU,coordenadas do círculo,540,3,0.030509544451558835
SiLU,coordenadas do círculo,540,9,0.6792731645142236
SiLU,coordenadas do círculo,540,17,0.9318271211007179
SiLU,coordenadas do círculo,560,1,0.039888303501615936
SiLU,coordenadas do círculo,560,3,0.01147061279606856
SiLU,coordenadas do círculo,560,9,0.645918830672558
SiLU,coordenadas do círculo,560,17,0.911509125714781
SiLU,coordenadas do círculo,580,1,0.015625769509957973
SiLU,coordenadas do círculo,580,3,0.009813827414235414
SiLU,coordenadas do círculo,580,9,0.6163007033493242
SiLU,coordenadas do círculo,580,17,0.892077658385932
SiLU,coordenadas do círculo,600,1,0.009803380431755711
SiLU,coordenadas do círculo,600,3,0.0004511310682783229
SiLU,coordenadas do círculo,600,9,0.5712565716482473
SiLU,coordenadas do círculo,600,17,0.8718976800579091
SiLU,coordenadas do círculo,620,1,0.007979639372310462
SiLU,coordenadas do círculo,620,3,0.010678933123458557
SiLU,coordenadas do círculo,620,9,0.5122213306057096
SiLU,coordenadas do círculo,620,17,0.8538291953371664
SiLU,coordenadas do círculo,640,1,0.011650414672145755
SiLU,coordenadas do círculo,640,3,0.017734689858251565
SiLU,coordenadas do círculo,640,9,0.4519094480406674
SiLU,coordenadas do círculo,640,17,0.8403714601532272
SiLU,coordenadas do círculo,660,1,0.017819599694033333
SiLU,coordenadas do círculo,660,3,0.023274917874277004
SiLU,coordenadas do círculo,660,9,0.3906081960449461
SiLU,coordenadas do círculo,660,17,0.8280572833528625
SiLU,coordenadas do círculo,680,1,0.017425862245141824
SiLU,coordenadas do círculo,680,3,0.022930303904260037
SiLU,coordenadas do círculo,680,9,0.34759398916317963
SiLU,coordenadas do círculo,680,17,0.8111498584841186
SiLU,coordenadas do círculo,700,1,0.01536226769791522
SiLU,coordenadas do círculo,700,3,0.019902873996545258
SiLU,coordenadas do círculo,700,9,0.3117959749553729
SiLU,coordenadas do círculo,700,17,0.7875336407111757
SiLU,coordenadas do círculo,720,1,0.005962673552309016
SiLU,coordenadas do círculo,720,3,0.005200248257734902
SiLU,coordenadas do círculo,720,9,0.27418322597889144
SiLU,coordenadas do círculo,720,17,0.7690082522607168
SiLU,coordenadas do círculo,740,1,0.01717937910521626
SiLU,coordenadas do círculo,740,3,0.01913187644047741
SiLU,coordenadas do círculo,740,9,0.24600604163618703
SiLU,coordenadas do círculo,740,17,0.7503143929006173
SiLU,coordenadas do círculo,760,1,0.00032673658043803335
SiLU,coordenadas do círculo,760,3,0.0018715689512188122
SiLU,coordenadas do círculo,760,9,0.2248050183782147
SiLU,coordenadas do círculo,760,17,0.735540683722388
SiLU,coordenadas do círculo,780,1,0.0024264111146046654
SiLU,coordenadas do círculo,780,3,0.004040589761190819
SiLU,coordenadas do círculo,780,9,0.20756920217722458
SiLU,coordenadas do círculo,780,17,0.7208634770631949
SiLU,coordenadas do círculo,800,1,0.0025709397431510064
SiLU,coordenadas do círculo,800,3,0.009335288281583707
SiLU,coordenadas do círculo,800,9,0.19097984634780654
SiLU,coordenadas do círculo,800,17,0.7059539628237712
SiLU,coordenadas do círculo,820,1,0.0012987552895452714
